"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"populismo";-0,030020844494139;-0,243153005010483;-0,236927781284504;-0,0880837324239293;-0,713431770235481;-0,695166429929507;0,0104895691082291;0,551124044867575;0,438386386024146;3,45218757970356e-05;0,00226468528520025;0,00215020838397847;0,0383043922369765;0,185547290208849;0,00131873583645991
"populista";0,40697573465678;-0,486690561893257;0,500701516991859;0,50355367895523;-0,602185344442759;0,619521188781311;0,316355602803065;0,362345260810953;0,321299136385979;0,00384889214058931;0,00550433119925273;0,00582581277572354;0,0232379979570991;0,458027217661357;0,00487507477599412
"político";0,490447447436022;0,393505651429837;-0,987085877378214;0,419059757770773;0,336228445742148;-0,843409361870569;0,236210705911521;0,12178528207753;0,642004012010947;0,00393117382956502;0,0025306916887799;0,0159238166180922;0,0163432073544433;0,638782817116076;0,00666873932490704
"bolsonaro";-1,10257027896601;-0,117446095233075;-0,187350933135813;-0,980476952392803;-0,1044406798563;-0,166604592426722;0,972326461592817;0,00883598448923852;0,0188375539179424;0,0211095411041944;0,000239520888512199;0,000609505951477648;0,017364657814096;0,707800335867181;0,00869936911410909
"direito";0,753861296679221;-0,860426882565329;-0,0825358254555276;0,657284978513478;-0,750198567708165;-0,0719622541972898;0,487477490763763;0,508601752331979;0,00392075690425867;0,00682084325016628;0,00888552547276079;8,17598663765041e-05;0,0120020429009193;0,683478250676874;0,00560666455566166
"governo";-0,198130721333268;-0,216706644835659;0,121408275139194;-0,623566075355614;-0,682029072091026;0,382101680823638;0,452475712800347;0,433525178788172;0,113999108411476;0,000491198507167011;0,000587621737967437;0,000184437817758283;0,0125127681307457;0,18645100120572;0,000434993569121591
"presidente";-1,31194396490654;0,033109212554809;0,496094696582156;-0,935100441500595;0,0235989036924641;0,353596176520486;0,912031990547646;0,000465216855799145;0,0875027925965528;0,0188997624063717;1,20371445628139e-05;0,00270243303447612;0,0109805924412666;0,869602512023187;0,00830361765664776
"política";0,605329167302704;-0,184890626370192;-0,698620541751417;0,642124496250491;-0,196129323898956;-0,741086647850299;0,508011049744349;0,0379575334293001;0,45403141682635;0,00355569183603694;0,000331719270005964;0,00473613001316845;0,00970377936670072;0,537607794531618;0,00280460708584364
"trump";1,00651999442581;-0,921401662140807;0,56875129760693;0,680836564756272;-0,623260288803834;0,38471831837208;0,530387347580645;0,355979151135972;0,113633501283384;0,0098307290522982;0,00823832453366751;0,00313895951586403;0,00970377936670072;0,874855576352414;0,00742700373341337
"brasil";-1,11300385292897;-0,00384468423869051;0,211166612265602;-0,982467988593656;-0,00339377009416792;0,186400465968524;0,976407533835591;9,33119744086989e-06;0,023583134966966;0,00980646191922281;1,17014684308552e-07;0,000352995781973356;0,00791624106230848;0,713003468325592;0,00402441070510062
"partido";0,525863560892156;-0,756325435101042;0,125175081217371;0,56566400921485;-0,813568594037189;0,134649067859132;0,371093227705211;0,614798108592671;0,0141086637021186;0,00211848175184508;0,00438223823121129;0,000120036779553949;0,0076608784473953;0,546439517389052;0,002287508780626
"país";0,593461433849087;-0,680287381670001;0,323703420693033;0,618803233812277;-0,709336795432155;0,337526100427078;0,444045414131115;0,46731040957897;0,0886441762899158;0,00305788562253608;0,00401810299704302;0,000909768323627325;0,00868232890704801;0,56375361850151;0,00275940164471414
"democracia";0,892480232691167;-0,344542304119584;-0,0561485956219415;0,931293733673946;-0,3595262696683;-0,0585904688327155;0,891251455120726;0,106381567639957;0,00236697723931656;0,00671225532930742;0,0010003601066969;2,65673999183959e-05;0,00842696629213483;0,598424017449293;0,00301779189320353
"ver";0,144242450794616;-0,552858490145535;-0,131276583237997;0,246041531430794;-0,943038258366874;-0,223925005453974;0,075066400614453;0,883213322588721;0,0417202767968265;0,000154078307897313;0,002263514502976;0,000127623262996077;0,00740551583248212;0,333258190750818;0,00082246415458957
"pandemia";-0,253856089677496;-0,467466610675384;-0,737280218816907;-0,279224166489673;-0,514180986926144;-0,810957321646339;0,106659060759909;0,289668995738993;0,603671943501097;0,000378495155292651;0,00128347184326241;0,00319264269263285;0,00587334014300306;0,492038679258356;0,00142194775878066
"eleição";0,371416528291449;0,675722993677342;1,04237298420137;0,286460882398467;0,521162065447591;0,803946680068953;0,111909363118134;0,296660418236426;0,591430218645439;0,00102159266781259;0,00338137011270271;0,00804639982318515;0,00740551583248212;0,702810999180969;0,00365790493271778
"lula";-1,87437178195247;-0,0185661148817619;-0,133580898959137;-0,997421456412222;-0,00987970557580298;-0,0710832589732486;0,996525605431929;7,83064060738859e-05;0,00339608816199605;0,020634627239666;2,02454399935238e-06;0,000104803039079372;0,00587334014300306;1,18856254942598;0,00829715563831816
"fiscal";-1,97190318199576;-0,0360320137135231;0,0972379413514555;-0,998620092568376;-0,0182474947038758;0,0492436763022362;0,998104585858095;0,000266907133843412;0,00162850700806017;0,0139013356047779;4,64154345544465e-06;3,38031259795116e-05;0,00357507660878447;1,24941897655082;0,00558086539977382
"novo";0,717981522217537;-0,474470926945734;-2,24571255183587;0,298541661049305;-0,197288278690639;-0,933782743313029;0,126355786294511;0,0441942787240354;0,829449934981453;0,0027644144001946;0,00120724613658111;0,0270448728740902;0,00536261491317671;1,27857508038195;0,00876655744628397
"mesmo";-0,460121048238549;0,016450965737043;-0,440509920411733;-0,722091948278423;0,025817358161725;-0,69131518300195;0,618799884160118;0,00063352981221801;0,380566586027663;0,00129751611255653;1,65863701949763e-06;0,00118926858006834;0,00612870275791624;0,370260620150548;0,000840201798779989
"líder";0,980746782057969;-1,13337546128259;0,218956267026015;0,647481601735984;-0,748245900434815;0,144553270097558;0,475506490175592;0,508590816980272;0,0159026928441372;0,00663185259549557;0,00885663388110653;0,000330548995273014;0,00689479060265577;0,900304048067885;0,00558855445151184
"ano";-0,162502194712152;-0,440230721567785;-1,00103142280914;-0,146985654631124;-0,39819524230422;-0,905447826403567;0,0309217068843085;0,181753979551591;0,787324313564099;0,000148353726327338;0,00108878139444996;0,0056295725250073;0,00561797752808989;0,584975984284214;0,00192245450668138
"dar";-1,01437468904164;0,0140932475931752;0,637168255600188;-0,846742911679654;0,0117642500655668;0,531872206399861;0,790577750557841;0,000122221660925277;0,209300027781231;0,00578065174027148;1,11584060518279e-06;0,00228080553901453;0,00561797752808989;0,722165348146283;0,00292990331496203
"mundo";0,817704979279122;-0,0760704906453314;-0,390948627030337;0,899028111740712;-0,0836359216307489;-0,429829602183128;0,861840111858006;0,00597370939391499;0,132186178748077;0,00341492049610761;2,95542367059318e-05;0,000780596675060806;0,00510725229826353;0,557562846058519;0,00158772383710355
"estado";0,582092144652721;1,14095150883923;0,918800856954323;0,369271945301844;0,723805306487169;0,582875723215513;0,173950365518258;0,535247294480728;0,290802340001013;0,00173049675621248;0,00664846958898118;0,00431151692921348;0,00510725229826353;0,883465513382769;0,00398626819885944
"vez";-0,889447980054298;0,122168189456747;0,194360454258976;-0,968268858811646;0,132994459531122;0,211584240409386;0,954973679505265;0,0144292849167997;0,0305970355779334;0,00404043773862447;7,6226080261183e-05;0,000192931492235727;0,00510725229826353;0,57614976321421;0,00169534499311435
"só";-1,083965312772;0,56974593678951;0,214237007993191;-0,871931693620311;0,458298373337949;0,172330272024989;0,801620008904868;0,177369315707132;0,0210106753879996;0,00540083104884375;0,00149208063962891;0,00021096908087072;0,00459652706843718;0,766375559076093;0,00269968512663062
"social";0,625950911551702;0,188798753886398;-1,58663360614105;0,364760269915332;0,110018666250624;-0,92457873573197;0,185737574850737;0,0135330505306233;0,800729374618638;0,00220120530153038;0,00020025263746661;0,0141427314614391;0,00561797752808989;0,919392435960309;0,00474877781629793
"público";-0,262727228319736;-0,109685038944472;-1,19921701067029;-0,213157577235273;-0,0889903848561402;-0,972956606776656;0,0661405493161288;0,00923274104296899;0,924626709640902;0,000405410806821533;7,06610262180182e-05;0,00844657637631837;0,00587334014300306;0,646668521607312;0,00245611441962949
"forma";0,491660378708627;-0,619098894396865;-1,25496947882151;0,331480240444861;-0,41740001688328;-0,8461076031454;0,150566512309386;0,191203687137359;0,658229800553255;0,000987660584236609;0,00156602018812429;0,00643492703891125;0,00408580183861083;0,802068668323801;0,00262845413159026
"econômico";-1,25998226214909;0,0583486223766672;-0,19132827575818;-0,987631827768911;0,0457363236744097;-0,149971868944109;0,983101062116681;0,00168852989591356;0,0152104079874043;0,00810804545929696;1,73879557367462e-05;0,000186958677755864;0,00510725229826353;0,804407079490173;0,00330475357269617
"risco";-1,04040146826692;-0,46402929366722;0,493308348159499;-0,838076999768328;-0,373790589597157;0,397375814045001;0,76325981206136;0,12160166381238;0,115138524126256;0,00608109671444925;0,00120968081674887;0,00136715239530254;0,00561797752808989;0,753833257948196;0,00319249764488085
"precisar";0,0561966756800621;-0,319180313265534;-0,559237736260255;0,0869433342363012;-0,493812139634058;-0,865211203916078;0,0107198722159045;0,276961108419912;0,712319019364184;1,5322589579242e-05;0,00049429146454275;0,00151741319394597;0,00485188968335036;0,343578798725711;0,000572748066328461
"brasileiro";-0,685299938364782;-0,0351661560839432;-0,752166689328629;-0,673084132334514;-0,0345393021802691;-0,738758950811693;0,552357143543331;0,001164894584662;0,446477961872006;0,00251847704698117;6,6317234954355e-06;0,0030339247444452;0,00536261491317671;0,583688639749405;0,00182700229612429
"mercado";-2,45977408301491;0,121195107336104;0,18244419122215;-0,996058936430684;0,049076649171716;0,0738788038794006;0,994395975731215;0,0019333804767558;0,00367064379202715;0,0293563029238929;7,12657882538264e-05;0,000161499431895654;0,00485188968335036;1,56144279422873;0,0118294097020755
"instituição";0,832404960209388;1,08133350277052;-0,394846999955061;0,585956000374549;0,761184621238963;-0,277945206856238;0,399598525920367;0,540072562680404;0,0603289113992247;0,00300798424470896;0,00507604608060201;0,000676805568781843;0,004341164453524;0,833553071718289;0,00301628761422546
"autoritário";0,569457176346555;0,28782745948423;-0,926243192557299;0,506298665930315;0,255904508377453;-0,823513535692812;0,335595021721866;0,0686650998577817;0,59573987842035;0,00140775921521299;0,000359642234260338;0,00372439981611301;0,004341164453524;0,622248489414723;0,00168086928085837
"vir";-0,405210059305037;-0,391521287696611;0,642739878597114;-0,474068153590925;-0,458053223723528;0,751961854077303;0,291044582268806;0,217614626381173;0,491340791350017;0,000712798331653182;0,000665452405064713;0,00179339820637476;0,004341164453524;0,475456724365701;0,000981359715183238
"parecer";0,456139521012908;0,0560652096110584;-0,198457076086802;0,911201215610583;0,111997940975636;-0,396445211709026;0,877875726414688;0,0106219138539094;0,111502359731399;0,00100949999743816;1,52509823406298e-05;0,000191092699164845;0,00485188968335036;0,308170964302763;0,000460780776697293
"maior";-1,81765971734384;0,51078338536535;0,406972882710719;-0,941096371339923;0,264458955612714;0,210710893517785;0,911674931205461;0,057658934185336;0,0306661346092017;0,0143427161432396;0,00113260835929773;0,000719013729175646;0,004341164453524;1,20504457424643;0,00630394566921682
"economia";-0,622523530810866;1,78248318966218;0,736804811673333;-0,307155543968263;0,879484174713567;0,363542374748746;0,11756121807707;0,771936642880934;0,110502139041997;0,00138546926705444;0,0113588990040846;0,00194084234603413;0,00357507660878447;1,14930228175726;0,00472230344431416
"dever";0,546847722021377;0,0133908527386406;-1,16294084083628;0,425507268380972;0,0104195463209557;-0,904895020214737;0,247829025705538;0,000119018387239133;0,752051955907221;0,00129819237189976;7,78435630785317e-07;0,00587112711640574;0,004341164453524;0,695345835733873;0,00209897832779148
"sociedade";1,11023378607241;2,01610883648674;0,323546054485614;0,477680279529187;0,867434809366752;0,139206329050748;0,270413616719133;0,714177004199011;0,0154093790818524;0,00503623722057888;0,0166075376529516;0,000427710109798601;0,00408580183861083;1,35148334043944;0,00746274655560915
"nacional";1,01772795724178;-1,3573474194954;1,13961928506052;0,49797204236143;-0,66414709537115;0,557613199930247;0,306189737069353;0,436201848243636;0,257608414687013;0,00290946683975147;0,00517525847531129;0,00364812391820747;0,00280898876404494;1,16425181993054;0,0038075345511561
"grande";-0,587668215051145;0,625678488802987;0,0180725854814027;-0,68446784886108;0,728739105402119;0,0210494687155015;0,523974684231882;0,475692809588466;0,000332506179652476;0,00132285724328932;0,00149951572274306;1,25109172363103e-06;0,00383043922369765;0,513910611231298;0,00101163476635391
"afirmar";-0,759230654594328;-0,386676556395496;-0,290163471817786;-0,843514231010941;-0,429602224494193;-0,322375046788151;0,765844143126233;0,159098779634279;0,0750570772394853;0,0020607856527733;0,000534541018825921;0,000301003004413411;0,00357507660878447;0,549179190557415;0,00107823518048472
"lei";-0,0201735919961402;-0,94618060540173;0,985634086303289;-0,01476368862978;-0,692445641230408;0,721318977595247;0,000297220786251328;0,523647499412765;0,476055279800982;1,03925897351055e-06;0,00228615357006737;0,00248078281941501;0,00255362614913177;0,740720184588987;0,0014010888453972
"jair";-0,638389385876771;-0,465786144582503;-0,135659141628442;-0,796184206833648;-0,580917509411896;-0,169190886419318;0,686500416240871;0,292698744201242;0,0208008395578833;0,00156106106230894;0,000831039577955947;7,04931155797971e-05;0,00383043922369765;0,48772586848271;0,000911171563280953
"ficar";-0,314068607633872;0,23922635677436;-0,60287603895496;-0,435816550652909;0,331961880622607;-0,836579490539006;0,25399526225159;0,1180246845405;0,627980053207909;0,000403019776511047;0,000233827373955192;0,00148502356831878;0,00408580183861083;0,39447751779486;0,000635801887826737
"donald";0,772030384646846;-0,656139332334217;0,0273569926730779;0,761703833860297;-0,647362921103329;0,0269910700619685;0,633175816052748;0,366290719494301;0,000533464452950657;0,0024352642076321;0,00175901460035134;3,05783472161324e-06;0,00408580183861083;0,614161755920884;0,00154114264529448
"democrático";1,01023089890882;-0,312905837914853;0,160837587947671;0,944369842248133;-0,29250623506898;0,15035193213925;0,914207417471416;0,0702439645553838;0,0155486179732;0,00364860331142534;0,000350035977430222;9,24826904380866e-05;0,00357507660878447;0,66881932457262;0,00159920072648234
"último";0,325480518090196;-0,72529425511273;-0,527500788845925;0,341150107214939;-0,760212053077534;-0,552896227788611;0,148380488844675;0,590110732614446;0,261508778540879;0,000297577437236691;0,00147767347331329;0,000781621017508631;0,00280898876404494;0,534868639954765;0,000803608039345675
"vacina";0,978850776547622;-0,247735540879576;-0,521367315003647;0,861380910868573;-0,218005308847999;-0,458799097323999;0,805375330357351;0,0413161850244561;0,153308484618191;0,00195740315168107;0,000125378750183649;0,000555309248527298;0,00204290091930541;0,690443052586565;0,000973874583993981
"republicano";0,987484015824296;-0,707961628312238;0,01701784610314;0,812634244523816;-0,582605747289111;0,0140045654307669;0,708286428535884;0,291572424610939;0,000141146853177889;0,00373515582804575;0,00191985316839574;1,10932234163748e-06;0,00383043922369765;0,742738865383227;0,00211310401743142
"querer";0,129093615015188;-0,731231343253907;1,47815006660581;0,0780411279176663;-0,442052217606358;0,893587947133711;0,00872082815138713;0,224096997961115;0,767182173887496;6,38348880401794e-05;0,00204813308487071;0,00836923245431602;0,00383043922369765;0,875057182382007;0,00293306335203653
"preço";-2,1953890202569;0,418249257801601;0,252873850704487;-0,976103486486399;0,18596000754013;0,112431575924074;0,963418130697341;0,028005313289472;0,00857655601318669;0,0172309145310786;0,000625396880266153;0,00022860893288601;0,00357507660878447;1,41584142818857;0,00716662341594759
"eua";1,00751908409431;-0,757575863310742;0,458928375775591;0,751037341369978;-0,564721573267692;0,342100068041468;0,628126254854349;0,284427039756613;0,0874467053890387;0,00336982409667651;0,00190525420141042;0,000699182406332044;0,0033197139938713;0,80471175112842;0,00214971732156644
"caso";-0,573538876821599;-0,392328245946565;1,10915860864577;-0,438198980320876;-0,299749231085408;0,847426723740437;0,25745412206454;0,0964831597614719;0,646062718173985;0,00126001089080355;0,000589586769283101;0,00471233204468725;0,00383043922369765;0,715522792070106;0,00196108094728728
"unido";1,14618527177117;2,52683722923161;0,640973096692346;0,402492652421274;0,88732026460143;0,22508312414425;0,19599049373667;0,762883341817549;0,0411261644457783;0,00402576305584825;0,0195655966793592;0,00125897807155274;0,00306435137895812;1,63888264249989;0,00823065265338333
"projeto";-0,410429315157614;-0,867272259810311;1,25866927693895;-0,25932625777268;-0,547978570975844;0,795279433772111;0,0918563437416072;0,328489549684775;0,579654106573615;0,000516196801044171;0,00230488612656737;0,00485469361198164;0,00306435137895812;0,857224018743798;0,00225178657296609
"polarização";0,00538357773968621;0,0688548683389995;-1,21720091835846;0,00441581356898525;0,056477360707671;-0,998394114725252;2,90426296092007e-05;0,00380488470323331;0,996166072667156;8,14126665147329e-08;1,33173957696094e-05;0,0041617361675637;0,00280898876404494;0,632358784749943;0,00112325177710793
"perder";-0,229331402696644;-0,79844323709769;0,670945009266555;-0,214762946800496;-0,747721508854382;0,628322705206563;0,0607847557153115;0,59011132904745;0,349103915237235;0,000188023618917095;0,00227915281923864;0,00160938224628084;0,00357507660878447;0,588812098646053;0,00123947794309693
"passar";0,465966588888722;0,331120689184339;1,45769777640938;0,297595026216229;0,211474111080702;0,930975778800925;0,125454781156512;0,0507374381068444;0,823807780736643;0,000609901297642109;0,00030798008653346;0,00596877193075518;0,00280898876404494;0,832763543751453;0,00194801999944235
"parte";-1,21863941539088;0,3610828784309;-0,556421184343041;-0,878318945160072;0,260245917613839;-0,401033530940031;0,826310634322983;0,058101176997751;0,115588188679266;0,00417157872119161;0,000366238328921191;0,000869675658386833;0,00280898876404494;0,848621607009943;0,00202291750529252
"meio";0,6595241541834;1,74434795105117;-0,729480055549946;0,329356270509874;0,871100674608489;-0,364291177181746;0,134709278974717;0,754710821653078;0,110579899372202;0,000999680538703258;0,00699304085010919;0,00122300060342349;0,00229826353421859;1,13747663715484;0,00297361539853363
"medida";-0,0397868224061252;-0,827395477563865;0,497353878524273;-0,0411789984228597;-0,856346775268948;0,514756729509547;0,00221137184554027;0,765927722250947;0,231860905903511;4,04236781710047e-06;0,00174816975560045;0,000631667212673996;0,00255362614913177;0,535573281490113;0,000732478906654973
"liberal";0,0763729522671436;0,0309945375755861;-1,3537175582259;0,0563129157137856;0,0228535460561556;-0,99815157714471;0,00471828481761368;0,000622377030246927;0,994659338152138;1,78738340285988e-05;2,94380396177044e-06;0,00561558088084506;0,00306435137895812;0,703814221098512;0,00151794011589532
"discurso";0,167223076318944;-0,725412467546502;-0,276358692696973;0,210587543620668;-0,913527205785054;-0,348024324957845;0,0558532042465124;0,84179035395911;0,102356441794377;9,28310123331021e-05;0,00174691068052471;0,000253540258268473;0,0033197139938713;0,447901686374853;0,000665987479199869
"dia";-0,426773673832602;-0,768284653278758;0,851769103789766;-0,348702529088632;-0,627739755483063;0,69595211443982;0,159532668139893;0,414073025901895;0,426394305958209;0,000558127993901662;0,00180876805453624;0,0022232194264683;0,00306435137895812;0,676368452247283;0,00140186195054765
"deixar";0,0765174477490693;-0,252991155468167;1,37756481864409;0,0545504350819735;-0,180361185698952;0,982086601438812;0,00440075446788667;0,0385296534206789;0,957069592111433;2,09317868591526e-05;0,000228821079272639;0,00678436864502633;0,00357507660878447;0,73014218626592;0,00190590055421667
"bem";0,166615085190354;-0,183787477436325;-0,718031318453716;0,219323919658397;-0,24192881388508;-0,945181182249115;0,069271124909808;0,0675046474077774;0,863224227682413;9,21572078572152e-05;0,000112132757714836;0,00171154153872445;0,0033197139938713;0,40072711975584;0,000533087057865563
"americano";1,09259391109339;0,686827515229793;1,02309330667824;0,663432659065239;0,417047724796557;0,621231279096314;0,524982842317163;0,166150314095591;0,308866843587244;0,00426778865266013;0,00168647816636217;0,00374210388109742;0,00357507660878447;0,95454576798433;0,00325745830553501
"século";0,233076501872328;-0,521706514866078;-1,27127122361177;0,167225739526421;-0,374309538127616;-0,912100828695234;0,0400414010656756;0,160673051054671;0,799285547879653;0,000138724861402046;0,000695040060402729;0,00412699316645395;0,00255362614913177;0,737317249451454;0,00138824496000679
"saúde";-0,762032544652897;-0,369707252418658;-0,359917787214788;-0,828042966171105;-0,401732828939947;-0,391095359632999;0,74727320810722;0,140872606786861;0,111854185105916;0,00148287435932117;0,000349038438434508;0,000330798808870249;0,00255362614913177;0,558013041484762;0,000795144418965973
"principal";0,233076501872328;-0,521706514866078;-1,27127122361177;0,167225739526421;-0,374309538127616;-0,912100828695234;0,0400414010656756;0,160673051054671;0,799285547879653;0,000138724861402046;0,000695040060402729;0,00412699316645395;0,00255362614913177;0,737317249451454;0,00138824496000679
"possível";0,151527984874981;-0,0924143021764288;-1,09363147828373;0,136765520730724;-0,0834109301364612;-0,987085512543379;0,0275864345337673;0,00821800672673528;0,964195558739496;7,62230573553474e-05;2,83516961715607e-05;0,00397047689831708;0,0033197139938713;0,577504798119478;0,00110716376252892
"porcento";-2,45977408301491;0,121195107336103;0,18244419122215;-0,996058936430684;0,0490766491717159;0,0738788038794006;0,994395975731215;0,00193338047675579;0,00367064379202715;0,0108154800245921;2,62558167250939e-05;5,94997906983989e-05;0,00178753830439224;1,56144279422873;0,00435820357444885
"momento";-0,32921813717426;0,344412677130583;-0,31674304776661;-0,575427079427592;0,601985001859686;-0,553622374726153;0,400379215397853;0,350946174691418;0,24867460991073;0,000359805813069043;0,000393784779925259;0,000333054151688011;0,0033197139938713;0,329350651339837;0,000360095523491745
"fato";0,734009970788667;-1,41927351678818;1,85967809104053;0,299371292540207;-0,578861002027581;0,758483203198615;0,120460499093968;0,360704180325143;0,518835320580889;0,00151340066634039;0,00565825088611316;0,00971461405139372;0,00280898876404494;1,33872127679022;0,00503419847452485
"crise";-1,71949590729249;0,952946728639494;0,379647237772695;-0,858792470102654;0,475943834174738;0,189612657821234;0,782046158869133;0,192373647464628;0,0255801936662388;0,00377511002961646;0,00115948348777415;0,000184029654173183;0,00127681307456588;1,23082267463095;0,00193427535289285
"chegar";0,716179761325044;-1,31128703693558;1,41578699305961;0,347937320504892;-0,637054721010319;0,687823308298244;0,158551354036025;0,425696070256696;0,415752575707279;0,00144076811947078;0,00482998228436877;0,00563048542055273;0,00280898876404494;1,13853818788732;0,00364120563280264
"apoio";-0,529809639479373;-0,688218909808886;0,664886899134477;-0,484371259928188;-0,629194781691987;0,607863808140567;0,293412886503259;0,396525309866059;0,310061803630678;0,000645118561482985;0,00108856164718253;0,00101600390647751;0,00229826353421859;0,619142760672031;0,000881011190713293
"violência";1,06906298072219;0,238999924064691;0,905362360411207;0,752246392777073;0,168172347180337;0,637058416628914;0,657351117260986;0,0263126498870826;0,31633623285193;0,00321038105828825;0,000160452145232944;0,00230247472935211;0,00280898876404494;0,83467061456446;0,00195695234499273
"sistema";0,997023607897548;1,31104810451441;-1,39217877104319;0,462305691647577;0,607914392337097;-0,645533530546379;0,270774431123228;0,374983588140644;0,354241980736124;0,00279229234467709;0,00482822228188434;0,00544427452399807;0,00280898876404494;1,21286412768535;0,00413213312423018
"relação";-0,0986265136360803;-0,471040094050271;-0,967486744812776;-0,091272477445606;-0,435917227276413;-0,895346584192169;0,0119279862240898;0,217908290722826;0,770163723053084;2,48396046782634e-05;0,000566595429527294;0,00239027222009301;0,00255362614913177;0,571637422798931;0,000834446739387649
"reforma";-1,51205118156231;-0,023566094994772;-0,685511462489262;-0,910679224800511;-0,0141934038894369;-0,41287031475122;0,878650483670312;0,000170937227110183;0,121178579102577;0,00408684663678445;9,9272876228762e-07;0,000840010663030941;0,00178753830439224;1,02110158709016;0,00186377404446023
"levar";0,85307315727281;2,945639212558;0,791101860661429;0,269356759879101;0,930081819247437;0,24978940212269;0,0898780177763517;0,85825882047729;0,051863161746356;0,00204419610016685;0,0243730066588745;0,00175798357848869;0,00280898876404494;1,80123372344634;0,00911360372606849
"importante";0,766730126534056;2,64912499004799;0,707244624369553;0,269302891342652;0,930466920053008;0,248409467214027;0,0898327757770333;0,858880812008501;0,0512864122144636;0,00135109187497813;0,0161288991103347;0,00114957983357933;0,00229826353421859;1,61933108914051;0,00602658288720965
"diferente";0,899962819127844;0,132911156364152;-2,4083050389075;0,349581678690101;0,0516280274816804;-0,935482333720184;0,171750518459497;0,00300019879905084;0,82524928274145;0,00186143965329745;4,05996882978819e-05;0,0133297748835151;0,00229826353421859;1,37463081312423;0,0043428214636147
"conseguir";0,623619208610691;-0,928728319195478;-0,110215079073716;0,554775567665327;-0,826202550169015;-0,0980480270879061;0,357492731619212;0,6350148240129;0,00749244436788905;0,000993107551961758;0,0022025952269552;3,10198254729965e-05;0,00255362614913177;0,660231758808894;0,00111314089719072
"congresso";0,725779798291313;0,566050316988026;1,53609220758429;0,405296097779215;0,316098608919741;0,857797611656704;0,222577583364853;0,108432628443786;0,66898978819136;0,0012106248315807;0,000736393424989837;0,0054229349928015;0,00229826353421859;0,973811053549589;0,00217946162209863
"tentar";0,624718315828517;3,5868268627669;1,00412355184942;0,165411478660776;0,949711766147936;0,26586952432993;0,0343228594882243;0,906179117314846;0,0594980231969276;0,000597966763225157;0,0197119411799789;0,00154483775389994;0,00153217568947906;2,13453383527212;0,00698095203358763
"saber";0,162845006886937;0,2455032026215;-1,73322841935418;0,0926262329398806;0,13964221113205;-0,985860250665133;0,0126853300033307;0,0230911433741255;0,964223526622542;6,09464929550712e-05;0,0001385205317867;0,00690416924997772;0,00229826353421859;0,915238114153688;0,00192516528355373
"movimento";1,01557235233132;0,562959363622504;-0,426310933531565;0,821027777049435;0,455118016774602;-0,344646166554071;0,732958360156746;0,180380628801698;0,0866610110415524;0,00289715506410049;0,000890233834523187;0,000510508460810547;0,00280898876404494;0,750899393231346;0,00158384803021124
"mostrar";-0,445274354769997;1,13088881250026;0,921106444317551;-0,291983758540017;0,741567895000928;0,604005415416732;0,110651396156875;0,571636018484382;0,317712585358743;0,00045567498956653;0,00293927108175289;0,00194993200609548;0,00229826353421859;0,847344021316235;0,00165013457970973
"ministro";-1,99710022318839;0,641039870650723;0,30569609531624;-0,942197021524894;0,302431420212624;0,144222081172729;0,91054823469748;0,0751366033962923;0,0143151619062275;0,00814792502851713;0,000839493597066181;0,000190909300697847;0,00204290091930541;1,32482622798033;0,0035856272407448
"itália";1,07063044117751;0,420231954391221;0,79315844835009;0,766312351940737;0,300784402296663;0,567709540696733;0,670399120886902;0,0827200227615081;0,246880856351588;0,00292709280279863;0,000450957342930197;0,00160648703827661;0,00255362614913177;0,827719915944511;0,00174954100932377
"história";0,329561876987919;0,292592820231062;0,021780988315779;0,746893108694388;0,663109347116769;0,0493627182315285;0,611910914282282;0,386295662973071;0,00179342274464332;0,000277351968242594;0,00021861736070165;1,21146948930567e-06;0,00255362614913177;0,266687956413029;0,000181620189212864
"grupo";0,707369292901163;2,44527146207235;0,649592774418888;0,269257825239458;0,930784644746669;0,247265381020341;0,0897950554920194;0,85939419126908;0,0508107532388986;0,00102220902255259;0,0122152247665484;0,000862044479218035;0,00204290091930541;1,49427498781258;0,00456150712809454
"global";0,53140391300739;0,189207179492826;-2,07076672913084;0,247599817510722;0,0881582953520528;-0,964843223186688;0,0885707880071447;0,00899279045979154;0,902436421533061;0,000649006912368768;8,22763562167197e-05;0,00985512605165397;0,00229826353421859;1,13029037474246;0,00293616112898855
"federal";-2,45977408301491;0,121195107336104;0,18244419122215;-0,996058936430684;0,049076649171716;0,0738788038794007;0,994395975731215;0,00193338047675579;0,00367064379202716;0,00618027429976693;1,50033238429108e-05;3,39998803990852e-05;0,00102145045965271;1,56144279422873;0,0024904020425422
"europa";1,01629088730147;-0,0771428974167971;0,095665805999131;0,992767888535724;-0,075357353235111;0,0934515318532539;0,989550219923768;0,00456637851343795;0,00588340156279198;0,00290125608879781;1,67163669153328e-05;2,57077147119758e-05;0,00280898876404494;0,64671010529636;0,00117481449520345
