"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"levar";-0,160121678688223;-0,0357052028361439;-0,337639648755043;-0,537307834735095;-0,244292927485944;-0,0544743759794379;-0,515126864178711;-0,819754732675211;0,0913611539578881;0,00344401358989525;0,270203399091949;0,634991433360268;5,15381292803667e-05;2,56266236353327e-06;0,000229158125522216;0,000580329607372659;0,00201014960785606;0,283869485196789;0,000161981643781035
"tornar";0,273723834197125;-0,028088009265805;-0,560507817259401;-0,140422888085229;0,427692825598034;-0,0438874462048656;-0,875792102052826;-0,219410421310103;0,252556630374528;0,00201611826647065;0,704400270448092;0,0410269809109114;0,000133326824622984;1,40389370209784e-06;0,000559056439507036;3,50887670501095e-05;0,00177947670203651;0,291865385175048;0,000151585440104873
"republicano";1,49760300713382;-2,21866772840111;-0,247864288512088;0,55311359653902;0,545660048466545;-0,80838402062739;-0,0903107425922432;0,201530038639952;0,361489226383715;0,60148807878269;0,00658646656604174;0,0304362282675553;0,00450839322433112;0,00989493428563768;0,0001234969695082;0,000614974418086605;0,00201014960785606;1,3347452626;0,00358117181434198
"passado";-0,534655178842588;-0,766496201723476;-1,21279910926054;-0,0854756236970385;-0,348654852128197;-0,499841075975819;-0,790880385776522;-0,0557396470098169;0,166763582116327;0,259844909801813;0,570760643896791;0,00263086418506754;0,000546353960827312;0,00112291414950497;0,00281128113776256;1,39640404103034e-05;0,00191128979107625;0,701572462392539;0,00094074432739988
"instituição";0,747762492456171;1,4666311859488;0,062411282899761;0,55902649439866;0,4298222770848;0,843036074084772;0,0358747062100487;0,321334706136319;0,234407790404933;0,683639357621438;0,00108615930555136;0,0808666926680782;0,00116082419240851;0,00446561139005628;8,08658797506169e-06;0,000648789598322621;0,00207605615237593;0,827612460116188;0,00142197885061599
"falar";0,325145863914809;0,0817256031938276;0,342415329008884;-0,920644393749562;0,313273281290335;0,0787414226024734;0,329912158165507;-0,887027399515203;0,148494783115801;0,00711232408906617;0,109542777149056;0,734850115646077;0,000209028866053333;1,32058410678079e-05;0,000231822825163637;0,00167584413051308;0,00197719633559612;0,452139031277815;0,000404197660854493
"saber";0,0833261330554692;0,0741928805728278;-0,153483156405195;-1,18806718305659;0,0692581139686953;0,0616668359607916;-0,127570469776989;-0,987484830381188;0,00773160236188218;0,00464699345230785;0,0174482196331912;0,970173184552621;1,30417496094619e-05;1,03394602609422e-05;4,42481223260325e-05;0,0026512788174057;0,00187833651881632;0,507803671587059;0,000484356436631053
"fato";0,15616422442968;0,31769882777644;0,58469372201657;-0,589867559034027;0,172968903076541;0,351886086265158;0,647612038559359;-0,653342627091237;0,0449064014717885;0,140901923600694;0,418720901152711;0,395470773774808;4,66111306109522e-05;0,000192911343171766;0,000653406426441845;0,000665021312780733;0,00191128979107625;0,394890590230763;0,000298043812649523
"risco";-1,04354073920733;0,179679741698838;-0,529202903960424;0,472993629834815;-0,818610437092365;0,140950617798071;-0,415135705052259;0,371042075803476;0,757377511516956;0,0170228533657094;0,129556929729805;0,0960427053875295;0,00211723651185453;6,27695170711362e-05;0,000544496378436979;0,000434971840044636;0,00194424306333619;0,642543551383737;0,000802704498453328
"federal";-0,957557529552747;-0,287966604196035;0,651453296071882;0,448480228198195;-0,751085094410415;-0,225874077979052;0,510984296277911;0,351777103872578;0,661451035062943;0,0453516131331696;0,203637211682468;0,0895601401214215;0,000725169516169374;6,55834166998187e-05;0,000335642045973441;0,000159072970474953;0,00079087853423845;0,630907062838153;0,000314804235369985
"coisa";0,773901960529952;0,508250689408219;-0,178777091294536;-1,85052851977974;0,372617277403447;0,244711859879551;-0,0860773540031617;-0,890989988351467;0,204427593945903;0,0668442594488286;0,00725627909686397;0,721471867508406;0,00106577173939411;0,000459672220962638;5,68742968455045e-05;0,00609373931773489;0,00177947670203651;0,917203180708136;0,00149700555044686
"problema";-0,0804909101992639;0,315456602320489;-0,156626936718241;-0,978899353164617;-0,0771399308335005;0,302323584411351;-0,150106279518984;-0,938146036728101;0,00939343430250328;0,109383170674096;0,023658448182406;0,857564946840997;1,152884985613e-05;0,000177080830065568;4,36541176599864e-05;0,00170517277255024;0,00177947670203651;0,445024582227071;0,00035241980671141
"contar";-0,353318445852826;-0,610185565738725;0,895836121004383;-0,384876875326799;-0,293636533527757;-0,507114124482555;0,744513105014202;-0,319864170219496;0,120923457532042;0,273427589246029;0,51707994491746;0,0885690083044701;0,000238593804864946;0,000711623694354495;0,00153385278555257;0,000283119756520021;0,00191128979107625;0,544453002415103;0,000566561858783746
"atual";-0,238515322426284;0,558516370087252;0,781765806430243;0,673644314507539;-0,199193121845846;0,466438039401321;0,652882045275324;0,562585718416197;0,0580506195254199;0,241316292909476;0,41481099043389;0,285822097131216;0,000104983039141844;0,000575649838420373;0,00112782032102411;0,000837428758262261;0,00184538324655638;0,530471697901007;0,00051929125576164
"acontecer";0,655069044623735;-0,0511719964672556;-0,313674194727034;-1,17330480125575;0,474392657052061;-0,0370581079505959;-0,227158855858767;-0,849692390088992;0,31874206062125;0,00147458728193161;0,0486122167867151;0,631171135310105;0,000834304743301619;5,09114282357624e-06;0,000191296992217147;0,00267653085224865;0,00194424306333619;0,621751373196721;0,000751595315173285
"rcifrão";-2,22466884890448;-0,301783466310478;-0,100095291603938;0,20353202038169;-0,985905496393258;-0,133741243467596;-0,0443591855048469;0,0901991942239615;0,97994649987699;0,0136710869022557;0,00131953689599039;0,00506287632476353;0,00701290166589658;0,000129049963855197;1,41969254021922e-05;5,86992415075482e-05;0,00141699070717722;1,20424140249193;0,00205491617628209
"mostrar";-0,452461832486706;-0,308224887136885;0,794208522086774;0,185459166717995;-0,460621090622594;-0,313783116002805;0,808530508783007;0,188803557573247;0,28531308787793;0,100376890606644;0,584722089334256;0,0295879321811722;0,000391282514061795;0,000181577463287801;0,00120557886509606;6,57390083089871e-05;0,00191128979107625;0,453910748529572;0,000393792530237238
"congresso";-0,5995855062086;-1,14884848089557;-0,340242266300968;0,174685680511145;-0,443755848860381;-0,850267772607574;-0,25181478560964;0,129285634219462;0,246919311920946;0,687256497551295;0,0528873677002309;0,0129368228275287;0,000651573612965408;0,00239214083447844;0,000209815593085383;5,53064583029162e-05;0,00181242997429645;0,646581033230055;0,000757717221027698
"acreditar";-0,28795283897314;-0,0568656631537198;1,29098041734018;-1,07390069276419;-0,168915808405264;-0,0333579258894128;0,757301096971378;-0,629960115385966;0,0435079637371697;0,00128637261153941;0,581685126005428;0,373520537645865;0,000153013342729543;5,9674225324949e-06;0,00307557188840459;0,00212821166161888;0,00184538324655638;0,73975234332319;0,00100985558720492
"principal";0,597524435427994;-0,633881493476494;-0,511067917251377;-0,0069937988074836;0,591613998404315;-0,627611429148523;-0,506012668360052;-0,00692461936484155;0,427374218982032;0,364631063952639;0,207958577455337;3,61396099942881e-05;0,000564743348210969;0,000635559081692992;0,000413139786795481;7,73688342601605e-08;0,0015817570684769;0,489779805002306;0,000379438619739954
"petrobras";-2,04033354816364;-0,445694033173913;3,98748773912207;-0,431134982914738;-0,451211995903456;-0,098563538521268;0,881817731727816;-0,0953438599879157;0,277451429638011;0,0100368817093844;0,704865035954478;0,00764665269812873;0,00740789208920943;0,000353480895181202;0,0282937836077584;0,00033076445556634;0,00177947670203651;2,07566398951024;0,00766666360828042
"momento";0,164318925814696;0,835421352038976;0,549494789481447;-0,120152877428603;0,161026518943878;0,818682275965762;0,538484734422984;-0,117745411841586;0,0352550195998066;0,690871803066003;0,262237964014569;0,0116352133196233;4,80471332817623e-05;0,00124194810234964;0,000537303245173401;2,56897961357721e-05;0,00177947670203651;0,468949925064944;0,000391331896783579
"história";0,756459416098646;0,0207415383282758;-0,282778707730662;-1,04983364244371;0,571050936198182;0,0156577796884847;-0,213469542912595;-0,792519032232725;0,438139750622594;0,000249726055326712;0,0407246558017768;0,520885867520304;0,000942843946820511;7,08843689816344e-07;0,000131753439573293;0,00181597356621406;0,00164766361299677;0,612390815523591;0,000617910945326647
"força";1,06000656241765;0,312474529407828;-0,212306825946585;1,95081066492234;0,470673048294381;0,138747574293588;-0,094270266321815;0,866215394185842;0,314151815842177;0,0206962781151749;0,00838248920068401;0,656769416841965;0,00185133775846651;0,000160878421420688;7,42671000189707e-05;0,00627045121329789;0,00164766361299677;1,01341687245639;0,00169217319808094
"exemplo";0,36574133241162;0,303357876976552;-0,243347443134625;-0,135025370061087;0,664169565674421;0,550884058049738;-0,44190784932343;-0,245199908900565;0,526274754945236;0,27448305883675;0,154967507629207;0,0442746785888086;0,000207178407203871;0,000142530220510607;9,1717029254844e-05;2,82375593595953e-05;0,00154880379621696;0,270157567774378;0,000113039617643547
"unido";1,13902272201902;-1,74132044890662;-0,419275282138019;0,418540607529677;0,526483197436399;-0,80487942863569;-0,193798935595233;0,19345935164366;0,33951869240021;0,601584799580205;0,0305999033575229;0,028296604662064;0,00226589192472182;0,0052958029396414;0,000307024431464823;0,000305949407764434;0,00174652342977658;1,04749005111461;0,00191634734662744
"achar";0,240748586071846;0,385491677534144;0,929119719762412;-1,24316902285691;0,148868663068473;0,238371620763766;0,574528028464961;-0,76872273029931;0,0341188804503731;0,066318979471763;0,338012886907207;0,561549253170657;9,16784525600892e-05;0,000235055163959278;0,00136547306977086;0,00244455686188519;0,0015817570684769;0,698418481204349;0,000771562709899621
"eleitoral";0,517443778260675;-0,33289915642899;0,438665952951187;0,420617208518441;0,598324233161726;-0,384933863076074;0,50723282594279;0,48636292349937;0,454610077204242;0,142652257529025;0,21732175154415;0,185415913722583;0,000467628266460693;0,000193552954676401;0,000336079693164318;0,000308992892420676;0,00174652342977658;0,411237778098958;0,000295365947314166
"jair";-0,00617497711558257;-0,115644364474918;1,00051588386685;0,908539821660433;-0,0045523915953768;-0,0852567423383299;0,73761246649199;0,669804757292916;3,21633159070127e-05;0,00855223446969463;0,561643462488245;0,429772139726155;6,15694581335417e-08;2,15945209485788e-05;0,0016163767764985;0,00133285394350477;0,00161471034073684;0,583450891923196;0,000549671529065204
"conseguir";-0,0439488926020324;-0,78113498098009;-0,61024408146421;-0,307153895187164;-0,0423124786267645;-0,752049829483296;-0,587521963019151;-0,295717180929226;0,0025069723596535;0,600407884386307;0,321501827559756;0,0755833156942845;2,73692486392388e-06;0,000864607853290811;0,000527684277182173;0,000133683884503125;0,00141699070717722;0,470351493560643;0,000313481601603945
"crise";0,250959294347564;-0,305401460717399;-0,584625719820703;-0,0208142846611668;0,355453912095045;-0,432564748214492;-0,82805261212541;-0,0294809519986341;0,174316710523962;0,19571098947833;0,62923215698289;0,000740143014821067;0,000107921620833396;0,000159824778054198;0,000585676401448148;7,42377617798604e-07;0,00171357015751664;0,322094372762544;0,000177773967514513
"vida";0,407616427008163;1,00108286978964;0,037258639586655;0,893721689543466;0,290529385432624;0,713523723913329;0,0265561663954964;0,637001838018833;0,117019214435879;0,535099348865905;0,000650324972018761;0,347231111726199;0,000229959413623208;0,00138703652250124;1,92132938119115e-06;0,00110548392707896;0,00138403743491729;0,638516982368589;0,000564277510857107
"valor";-0,799040543346784;0,667631258252282;-0,378777207171027;-0,12446546526432;-0,716646704195232;0,598787814746171;-0,339719228772077;-0,111631088322748;0,590418070487347;0,312489819467561;0,0882495105448863;0,00884259950020579;0,00100989777617387;0,000705038946015461;0,000226938123254122;2,45040301221334e-05;0,0015817570684769;0,557234964780863;0,000491152662188354
"processo";0,486549993783547;0,501397222929033;-0,281913322500413;-0,782032089796831;0,448061401302589;0,461734138701383;-0,259612537127269;-0,720169352573958;0,276013265128112;0,222218084850659;0,0616352033338187;0,440133446687412;0,000319843365006312;0,000339661444065076;0,000107377577853163;0,000826288201685624;0,00135108416265735;0,496262955715707;0,000332740847882531
"gente";0,00340857825063864;0,550394717386606;0,664161486642003;-0,992624303381334;0,00259197395121992;0,418534845162448;0,505046135425239;-0,75481803512364;1,02703476668705e-05;0,203014782504952;0,259363349222527;0,537611597924856;1,68460373819277e-08;0,000439237829591762;0,000639585485233464;0,0014286341638827;0,00144994397943716;0,569941209480632;0,00047098962695666
"efeito";-0,84507808891824;0,139631753476858;-0,533557731851689;-0,228462737441581;-0,816764392231733;0,134953498097158;-0,515681287079908;-0,220808267710422;0,751337380226252;0,0155507105179273;0,199217171507772;0,0338947377480485;0,00117669046393216;3,21245412558857e-05;0,000469063226156197;8,60001687196018e-05;0,00164766361299677;0,522430720981083;0,000449703186951845
"continuar";0,393852159646986;-0,708542489216632;0,39734672825999;-0,692154750184488;0,346215782976488;-0,622844350773951;0,349287683888751;-0,608438707028559;0,165646241687452;0,406431595130131;0,112144254484189;0,315777908698229;0,000235138011213846;0,000761006166056938;0,000239329184509005;0,000726210937762334;0,00151585052395703;0,518551388746941;0,000407605449399708
"candidato";0,0915462192817702;-1,6692092994438;1,50858609541125;0,356717222353661;0,0401544785650477;-0,732157259589216;0,661703874905764;0,156465162309939;0,00225710459348964;0,568896142688744;0,407693399286308;0,0211533534314613;1,15992167376593e-05;0,0038562877079248;0,0031498366936421;0,000176114856073152;0,00138403743491729;1,032556761284;0,00147562398805374
"autoritário";0,987154812114348;1,82999915896087;0,219504350354566;0,402849129845525;0,463609277373193;0,859444311335764;0,103088443676011;0,189194837209049;0,267303352033804;0,696427948112232;0,00879109060345288;0,0274776092505117;0,00163771850580328;0,00562821271375709;8,09757513693269e-05;0,000272742980698679;0,00168061688525671;1,02313379093059;0,00175927438414764
"voto";0,569964033898818;-1,66599182609152;0,113105972880208;-0,125090391043244;0,322223034874403;-0,941850556090447;0,0639432449703526;-0,0707185068500926;0,132745965053003;0,859830207518122;0,00347712358319037;0,0039467038456869;0,000428206682842172;0,00365851020181077;1,68627972071157e-05;2,06255927388806e-05;0,00131813089039742;0,838274298280713;0,000926255584469811
"voltar";-0,221642928932963;-0,0017736417028799;-0,155465300221923;0,213333155759291;-0,643026383362548;-0,00514565664275627;-0,451033065757364;0,618918222474432;0,526556037507322;2,55628433589987e-05;0,172316314132527;0,301102085516792;7,44670482276144e-05;4,76856999106826e-09;3,66372879576306e-05;6,89879267753914e-05;0,00151585052395703;0,163674471029419;4,06086236561974e-05
"questão";0,599101528059623;0,251330775223631;-0,0895309880106212;-1,28527345214693;0,415199265540629;0,174181417327688;-0,0620482484588777;-0,890741499322573;0,25068047939841;0,0334465666726376;0,00372382306286175;0,712149130866092;0,000473107020264121;8,32625829756957e-05;1,05658707100217e-05;0,00217745712356644;0,00131813089039742;0,64119412264991;0,000541923025005981
"diferente";1,16953157032087;0,443002589083154;-0,193493827189662;-0,830029671768501;0,772773218771241;0,292715943183868;-0,127851912205071;-0,548445820023656;0,695466483245083;0,0756493802270527;0,0126621996272758;0,216221936900589;0,00184801844899047;0,000265152015135751;5,05844034660456e-05;0,000930828428677952;0,00135108416265735;0,751490009051119;0,000763007532519926
"resultado";-0,440114415675847;0,017462978978922;-1,0767593411998;0,370800664671619;-0,360445790320111;0,014301865685847;-0,881846533309597;0,303679074959505;0,184479185414793;0,00022018786833719;0,734473450796054;0,0808271759208159;0,000300004377764039;4,72316444884292e-07;0,00179569966079445;0,000212949886221676;0,00154880379621696;0,549087138964589;0,000466959212096715
"reforma";-2,03796256823266;-0,238573890567;1,2551860647331;-0,101187371961882;-0,846514238199908;-0,0990971072657388;0,521370162508981;-0,0420304830063909;0,790996493525777;0,00821804506016144;0,19958182588748;0,0012036355265845;0,00629576898958027;8,62784241077125e-05;0,00238821046024543;1,552061804684e-05;0,00151585052395703;1,227886678405;0,0022854564677455
